hash,publish_time,peers,timestamp,diff
0000000000000000000b2c48095cd02a502f5c23a92e15a5b1fa5bb9917ecd95,1577941844413,9284,1577941833.0,11.413000106811523
0000000000000000000ea43cf75adbcfcf1b05b66b7af030b2780ea7e1e3c49e,1577941526899,9333,1577941503.0,23.8989999294281
00000000000000000013e2508bed5589f1b46432a2d51944aaa7e786a625d326,1577941501248,9297,1577941492.0,9.247999906539917
000000000000000000076af858877b56391f44bf29b47ce9e7505e9c64f68c5c,1577941420373,9292,1577941410.0,10.372999906539917
00000000000000000011e9725c2fab3dca73e541f6c4ae1be094d25ca8a3fe01,1577944324915,9290,1577944282.0,42.91499996185303
0000000000000000000221be0662babc1f36a9e61467212edb42fb1b81542c48,1577941868065,9334,1577941854.0,14.065000057220459
00000000000000000013e7e607aee29dc66ae64e698c0a7e2f6bdd71f242234b,1577948133041,9344,1577948106.0,27.04099988937378
0000000000000000000fa2906ec0616cd8f6cf4ef4d31e6971809d9c2c282ce8,1577947742998,9309,1577947732.0,10.997999906539917
000000000000000000031548bffd1e991932ecc9d889d2f88c36fab8f3596143,1577946713751,9289,1577946678.0,35.75099992752075
0000000000000000000197f5b88d828b786f276ec0cee18b1fb4f295076f527b,1577946627778,9349,1577946619.0,8.778000116348267
0000000000000000000e574da5127886143c15886f292bbbe388db4c48a4e1c0,1577947152774,9322,1577947128.0,24.7739999294281
00000000000000000008e1307e8cee29ded8370c17f4dcd9298c39091d5d1734,1577951899109,9264,1577951864.0,35.10899996757507
00000000000000000013ebc08eb7a08f34697fc1fcb366a5d71b6b82cadd277b,1577951807473,9252,1577951794.0,13.473000049591064
0000000000000000001393db51a001c2a089bf38e15e11d8a665544f728b7cf7,1577951255219,9348,1577951245.0,10.219000101089478
0000000000000000001198267813fe1830def5195a7612446ccea160e2468548,1577949859463,9360,1577949830.0,29.463000059127808
00000000000000000007a80f0ff77c4ba8774c696e13b0de81fd415103296439,1577949649375,9328,1577949652.0,-2.625
000000000000000000064b40c3229a23e2426ed4fca17333a7ef5e8cf2f6c965,1577950714999,9217,1577950670.0,44.99900007247925
00000000000000000003f5975c66cdf0b2c2f8a57586e2d4ee2e9e974e554a32,1577955380684,9359,1577955367.0,13.684000015258789
0000000000000000000909c60872147cd52c77c05e0ea7d6326062ef4c076977,1577955317737,9301,1577955297.0,20.736999988555908
0000000000000000000d85be177fef109610e11ca789965a8f6288717a75da5f,1577954037011,9324,1577954030.0,7.010999917984009
